transaction_id,customer_id,account_id,transaction_type,amount,transaction_date,status
T00458,26,67,Transfer,2674049.38,2023-06-14,Completed
T00459,123,654,Withdrawal,3968688.22,2023-07-07,Failed
T00460,414,230,Deposit,1970272.53,2024-07-06,Completed
T00461,477,243,Bill Payment,2725.77,2022-11-12,Failed
T00462,291,587,Transfer,1402483.81,2023-07-10,Failed
T00463,397,133,Deposit,131963.34,2024-03-04,Pending
T00464,250,491,Bill Payment,76939.54,2024-07-05,Failed
T00465,371,76,Withdrawal,4861926.28,2025-08-10,Failed
T00466,371,76,Bill Payment,46636.74,2023-10-25,Failed
T00467,467,353,Withdrawal,4389922.8,2023-11-23,Failed
T00468,90,656,Withdrawal,3839140.41,2023-06-09,Completed
T00469,199,444,Deposit,1662865.92,2025-09-28,Failed
T00470,491,157,Transfer,494388.91,2023-03-21,Pending
T00471,481,231,Transfer,2842475.67,2024-05-21,Failed
T00472,149,291,Deposit,501585.32,2022-12-04,Failed
T00473,69,565,Transfer,375948.3,2024-10-05,Pending
T00474,39,630,Deposit,1005395,2023-09-15,Completed
T00475,305,607,Withdrawal,856831.91,2023-08-11,Failed
T00476,194,620,Transfer,2527668.75,2024-09-19,Failed
T00477,38,43,Deposit,162905.1,2024-03-31,Failed
T00478,357,591,Transfer,1953564.37,2024-01-22,Failed
T00479,404,427,Deposit,996327.1,2023-09-23,Failed
T00480,441,559,Transfer,1925900.91,2023-09-16,Pending
T00481,474,495,Withdrawal,4023636.08,2022-11-10,Failed
T00482,72,416,Transfer,1360905.63,2025-07-26,Failed
T00483,393,62,Withdrawal,2198587.89,2023-08-01,Pending
T00484,434,476,Withdrawal,1701622.65,2024-06-14,Completed
T00485,476,321,Transfer,2202732.16,2024-02-26,Pending
T00486,69,409,Withdrawal,3803564.31,2023-12-11,Failed
T00487,214,576,Deposit,638572.21,2023-01-20,Pending
T00488,42,126,Transfer,1349063.24,2023-12-12,Completed
T00489,218,100,Deposit,580778.9,2024-04-02,Pending
T00490,261,631,Bill Payment,24902.2,2025-06-27,Completed
T00491,218,336,Transfer,569907.39,2024-12-04,Completed
T00492,494,511,Bill Payment,49926.09,2024-06-16,Pending
T00493,466,510,Deposit,180553.17,2025-08-25,Pending
T00494,376,518,Bill Payment,96671.99,2025-01-14,Completed
T00495,59,598,Transfer,146450.07,2024-03-02,Pending
T00496,45,507,Bill Payment,28646.26,2022-11-16,Completed
T00497,267,111,Bill Payment,13480.1,2023-04-02,Pending
T00498,173,375,Bill Payment,36657.14,2023-11-14,Pending
T00499,79,53,Withdrawal,1813256.36,2023-07-09,Pending
T00500,371,76,Bill Payment,50475.13,2025-03-24,Failed
T00501,71,287,Deposit,257762.45,2023-11-21,Completed
T00502,484,404,Transfer,2384794.24,2022-12-03,Pending
T00503,128,572,Transfer,2265018.03,2023-03-22,Completed
T00504,294,617,Bill Payment,50057.78,2025-04-18,Completed
T00505,20,40,Withdrawal,3568245.64,2024-08-10,Pending
T00506,193,532,Bill Payment,14979.17,2024-03-25,Failed
T00507,153,144,Transfer,2794140.52,2024-02-04,Pending
T00508,199,167,Bill Payment,99062.51,2024-08-12,Failed
T00509,261,307,Transfer,1522191.3,2025-05-03,Failed
T00510,312,546,Bill Payment,70903.11,2024-12-07,Pending
T00511,73,487,Deposit,737031.44,2023-04-02,Failed
T00512,177,113,Bill Payment,58411.84,2024-05-25,Failed
T00513,273,645,Deposit,1194020.78,2025-03-18,Pending
T00514,96,672,Withdrawal,3607279.16,2023-07-27,Failed
T00515,230,492,Withdrawal,2621637.43,2023-11-04,Failed
T00516,245,635,Bill Payment,14862.79,2022-12-12,Failed
T00517,459,249,Deposit,1145354.26,2024-08-12,Failed
T00518,177,113,Withdrawal,95667.9,2022-10-07,Pending
T00519,375,429,Withdrawal,2065387.59,2024-12-20,Completed
T00520,299,421,Bill Payment,87294.49,2025-01-18,Failed
T00521,98,64,Withdrawal,2593897.37,2025-09-05,Failed
T00522,164,333,Bill Payment,52595.17,2025-08-11,Pending
T00523,259,178,Bill Payment,91221.2,2023-08-07,Pending
T00524,267,560,Transfer,2027767.8,2024-04-22,Failed
T00525,420,698,Transfer,1830424.7,2024-08-04,Completed
T00526,327,253,Transfer,1674480.91,2023-01-21,Completed
T00527,477,305,Transfer,2114850.36,2025-08-01,Failed
T00528,334,501,Transfer,1439670.37,2024-02-29,Failed
T00529,265,281,Transfer,366061.38,2025-05-30,Failed
T00530,414,557,Bill Payment,89586.47,2024-02-04,Pending
T00531,170,354,Withdrawal,1452972.81,2025-07-31,Pending
T00532,192,81,Transfer,2772066.89,2023-04-16,Failed
T00533,13,263,Bill Payment,21477.28,2024-01-14,Failed
T00534,24,278,Transfer,412250.23,2024-11-30,Failed
T00535,267,601,Withdrawal,1213047.73,2024-01-28,Failed
T00536,433,544,Withdrawal,3190084.92,2025-08-05,Completed
T00537,481,103,Bill Payment,33096.33,2024-06-30,Pending
T00538,481,103,Withdrawal,26902.05,2024-02-23,Failed
T00539,131,162,Bill Payment,65323.99,2024-06-21,Pending
T00540,90,489,Withdrawal,3779799.39,2025-09-22,Pending
T00541,322,329,Transfer,1937870.8,2024-01-07,Completed
T00542,327,668,Withdrawal,2676226.23,2025-02-12,Failed
T00543,83,39,Withdrawal,2090007.03,2023-04-20,Completed
T00544,29,38,Bill Payment,78817.27,2023-07-30,Completed
T00545,25,297,Deposit,19029.7,2024-07-19,Failed
T00546,426,618,Deposit,1856945.46,2025-08-02,Pending
T00547,287,292,Bill Payment,98911.04,2024-05-15,Failed
T00548,245,537,Bill Payment,88937.07,2025-08-22,Completed
T00549,151,517,Bill Payment,27356.42,2023-07-02,Completed
T00550,3,339,Withdrawal,3655865.05,2025-05-18,Failed
T00551,182,264,Withdrawal,71406.89,2025-03-07,Pending
T00552,427,303,Withdrawal,878299.07,2024-01-15,Failed
T00553,72,416,Bill Payment,51576.54,2024-06-26,Completed
T00554,29,411,Deposit,369970.01,2025-02-02,Completed
T00555,90,489,Transfer,2807508.25,2022-10-05,Completed
T00556,169,268,Bill Payment,23628.57,2024-01-20,Pending
T00557,135,338,Transfer,1747591.02,2023-12-24,Failed
T00558,122,12,Transfer,1961223.26,2023-08-27,Failed
T00559,219,242,Deposit,1335738.34,2024-08-02,Pending
T00560,181,315,Withdrawal,2027677.65,2025-03-23,Failed
T00561,234,319,Deposit,1277603.29,2025-05-04,Pending
T00562,217,377,Withdrawal,1096423.88,2025-07-18,Completed
T00563,297,490,Withdrawal,2275438.39,2024-02-17,Failed
T00564,82,383,Bill Payment,70223.88,2024-09-26,Pending
T00565,388,551,Withdrawal,3809536.24,2024-08-21,Failed
T00566,357,611,Deposit,1051250.56,2024-08-21,Failed
T00567,440,371,Deposit,1834530.79,2025-08-19,Completed
T00568,98,64,Withdrawal,2863935.67,2023-09-01,Completed
T00569,296,169,Transfer,2563530.78,2024-12-07,Pending
T00570,446,120,Withdrawal,3584872.91,2024-10-09,Pending
T00571,89,94,Bill Payment,80888.34,2023-06-25,Pending
T00572,358,136,Bill Payment,45734.17,2025-07-24,Completed
T00573,7,573,Bill Payment,67309.49,2023-02-13,Pending
T00574,49,23,Bill Payment,25520.28,2023-12-19,Completed
T00575,489,224,Deposit,91056.96,2024-12-13,Pending
T00576,59,66,Deposit,1869198.31,2025-08-01,Completed
T00577,310,484,Deposit,574537.87,2025-06-14,Completed
T00578,424,139,Bill Payment,37508.65,2025-05-23,Pending
T00579,290,460,Bill Payment,37626.99,2024-03-08,Failed
T00580,498,678,Withdrawal,3268016.96,2023-02-27,Pending
T00581,199,122,Withdrawal,4964241.03,2023-10-04,Pending
T00582,56,542,Withdrawal,3639562.85,2025-08-15,Completed
T00583,400,4,Deposit,1956992.12,2024-01-30,Pending
T00584,299,690,Bill Payment,53240.17,2023-09-18,Completed
T00585,159,254,Bill Payment,34681.36,2023-08-10,Pending
T00586,19,194,Deposit,64918.52,2023-05-21,Failed
T00587,60,430,Deposit,481712.26,2022-11-11,Completed
T00588,247,104,Deposit,893158.91,2022-12-15,Failed
T00589,270,50,Withdrawal,3702964.85,2023-10-20,Pending
T00590,318,450,Withdrawal,2699259.28,2024-10-12,Completed
T00591,153,144,Transfer,702867.47,2025-05-11,Failed
T00592,437,590,Transfer,1732635.71,2023-01-26,Failed
T00593,322,329,Withdrawal,1509520.41,2024-09-11,Completed
T00594,163,677,Withdrawal,2068387.47,2024-07-09,Pending
T00595,26,63,Withdrawal,3130339.7,2025-06-09,Pending
T00596,325,570,Bill Payment,4783.72,2025-03-17,Pending
T00597,67,659,Bill Payment,78601.88,2023-08-03,Pending
T00598,404,427,Bill Payment,15006.84,2025-09-20,Pending
T00599,16,189,Bill Payment,24172.72,2024-05-23,Completed
T00600,457,308,Withdrawal,4029075.02,2024-11-10,Completed
T00601,214,576,Bill Payment,96781.84,2024-06-16,Failed
T00602,403,543,Withdrawal,1942706.82,2023-10-19,Pending
T00603,280,209,Transfer,1940294.2,2023-05-22,Pending
T00604,388,380,Deposit,1071503.25,2025-07-20,Completed
T00605,79,53,Transfer,1131815.34,2025-09-07,Failed
T00606,426,618,Deposit,1747304.11,2022-10-13,Completed
T00607,273,602,Withdrawal,2397491.64,2023-03-19,Pending
T00608,458,311,Deposit,424009.64,2024-07-26,Completed
T00609,71,121,Bill Payment,91452.69,2023-09-09,Failed
T00610,333,619,Withdrawal,1983763.67,2023-07-05,Completed
T00611,43,566,Transfer,2326653.89,2025-09-20,Pending
T00612,250,478,Transfer,925612.64,2024-12-17,Pending
T00613,320,526,Bill Payment,46653.81,2024-09-25,Failed
T00614,185,481,Transfer,2743034.33,2022-12-22,Pending
T00615,476,321,Bill Payment,4666.97,2025-02-16,Completed
T00616,239,150,Deposit,521917.83,2023-10-27,Failed
T00617,406,594,Bill Payment,29589.71,2023-04-11,Completed
T00618,135,338,Withdrawal,1899819.03,2024-09-13,Completed
T00619,253,512,Transfer,772351.61,2023-04-30,Pending
T00620,246,658,Bill Payment,46136.82,2024-09-25,Failed
T00621,228,361,Withdrawal,700652.68,2025-08-07,Failed
T00622,334,501,Withdrawal,4584580.05,2025-01-07,Failed
T00623,246,658,Deposit,1048126.86,2025-02-19,Completed
T00624,72,685,Deposit,1528795.52,2025-04-17,Pending
T00625,299,141,Withdrawal,340771.74,2024-02-09,Completed
T00626,213,10,Withdrawal,2529158.87,2024-08-22,Pending
T00627,393,62,Bill Payment,65962.51,2025-05-13,Completed
T00628,480,7,Bill Payment,1283.91,2024-11-27,Failed
T00629,67,282,Transfer,51919.22,2024-07-28,Failed
T00630,22,691,Bill Payment,80636.15,2025-02-02,Completed
T00631,393,110,Deposit,1049008.61,2024-08-27,Completed
T00632,379,197,Transfer,2445735.56,2023-06-09,Pending
T00633,430,407,Deposit,746416.64,2024-10-11,Pending
T00634,82,471,Withdrawal,4951174.93,2024-09-03,Completed
T00635,457,308,Deposit,1307644.57,2023-11-11,Failed
T00636,315,33,Deposit,810853.96,2023-10-24,Pending
T00637,43,566,Bill Payment,5705.88,2025-06-21,Completed
T00638,22,176,Deposit,999966.86,2023-12-09,Pending
T00639,481,661,Transfer,1697786.96,2024-12-22,Completed
T00640,378,541,Deposit,459918.11,2024-10-26,Failed
T00641,497,581,Bill Payment,27182.4,2025-06-04,Completed
T00642,422,288,Deposit,359119.33,2023-10-11,Pending
T00643,251,17,Withdrawal,2935593.48,2023-12-05,Failed
T00644,287,408,Deposit,598904.14,2024-08-18,Failed
T00645,356,247,Bill Payment,67735.79,2023-02-02,Failed
T00646,132,340,Bill Payment,75585.37,2023-12-22,Completed
T00647,192,81,Transfer,161562.45,2023-10-04,Pending
T00648,139,238,Deposit,681515.2,2023-12-01,Failed
T00649,7,610,Bill Payment,96895.16,2024-03-09,Pending
T00650,481,31,Transfer,2350752.64,2024-02-13,Pending
T00651,143,503,Withdrawal,1779700.18,2025-01-21,Pending
T00652,483,443,Withdrawal,3398794.6,2023-02-07,Failed
T00653,346,390,Deposit,1544448.72,2023-05-07,Pending
T00654,327,253,Deposit,164535,2023-05-27,Completed
T00655,346,390,Withdrawal,3698536.79,2023-09-29,Pending
T00656,188,370,Deposit,183495.1,2024-05-22,Pending
T00657,472,456,Transfer,2284158.8,2025-09-17,Completed
T00658,358,136,Deposit,375189.87,2023-05-30,Pending
T00659,463,571,Bill Payment,10418.96,2023-09-02,Completed
T00660,132,363,Deposit,1194050.65,2023-01-12,Pending
T00661,363,395,Deposit,584048.78,2024-07-10,Pending
T00662,315,87,Withdrawal,2860230.19,2024-06-29,Completed
T00663,346,390,Withdrawal,695061.45,2024-03-02,Pending
T00664,479,275,Bill Payment,14678.89,2025-01-24,Completed
T00665,37,446,Transfer,1263596.47,2024-09-27,Pending
T00666,259,79,Transfer,755473.36,2024-07-11,Completed
T00667,174,641,Bill Payment,59421.26,2023-01-09,Completed
T00668,409,469,Deposit,271411.31,2023-08-22,Completed
T00669,10,406,Transfer,2524919.35,2024-07-18,Pending
T00670,135,338,Bill Payment,33540.15,2024-06-01,Failed
T00671,301,609,Withdrawal,1502875.99,2025-03-30,Failed
T00672,86,206,Bill Payment,31486.91,2025-09-19,Pending
T00673,7,327,Transfer,2204755.66,2022-11-04,Failed
T00674,143,503,Withdrawal,1630105.3,2025-03-17,Pending
T00675,188,403,Transfer,342106.53,2024-05-17,Failed
T00676,462,205,Withdrawal,3408881.45,2024-10-14,Failed
T00677,251,28,Bill Payment,94303.19,2022-10-14,Completed
T00678,193,449,Transfer,2493929.79,2024-04-03,Completed
T00679,256,419,Bill Payment,14003.99,2024-01-11,Pending
T00680,111,248,Transfer,1976159.57,2024-06-01,Failed
T00681,254,434,Bill Payment,7489.12,2024-07-16,Failed
T00682,250,491,Bill Payment,53483.3,2025-01-18,Failed
T00683,375,429,Deposit,1581546.47,2025-01-30,Pending
T00684,434,550,Deposit,219184.17,2025-04-29,Completed
T00685,62,674,Transfer,499432.31,2023-09-12,Failed
T00686,14,46,Bill Payment,96684.43,2024-11-01,Pending
T00687,419,441,Deposit,21590.27,2023-09-10,Pending
T00688,133,228,Withdrawal,2229446.98,2023-12-02,Pending
T00689,53,475,Withdrawal,1725491.97,2024-08-12,Completed
T00690,474,495,Deposit,591216.72,2024-10-28,Completed
T00691,482,119,Withdrawal,1742294.93,2022-11-19,Pending
T00692,450,467,Withdrawal,2606053.03,2024-05-31,Pending
T00693,48,488,Deposit,876612.79,2024-03-10,Failed
T00694,249,464,Transfer,201989.43,2025-08-09,Completed
T00695,247,118,Deposit,1698435.43,2025-08-25,Failed
T00696,374,112,Withdrawal,4649682.31,2024-06-24,Failed
T00697,452,250,Withdrawal,2759999.54,2023-06-18,Pending
T00698,396,574,Bill Payment,95850.42,2024-09-30,Completed
T00699,195,415,Withdrawal,932748.24,2023-04-21,Failed
T00700,483,443,Bill Payment,3016.31,2025-05-28,Failed
T00701,142,203,Bill Payment,59261.1,2025-01-11,Pending
T00702,286,5,Withdrawal,1029716.61,2022-11-15,Failed
T00703,55,65,Deposit,1599104.96,2024-06-08,Failed
T00704,35,192,Transfer,978291.74,2025-04-11,Pending
T00705,297,117,Transfer,2012268.93,2025-02-27,Pending
T00706,378,541,Transfer,1791114,2025-07-30,Failed
T00707,265,402,Deposit,696175.31,2022-11-16,Pending
T00708,122,633,Withdrawal,4068877.53,2023-02-12,Failed
T00709,477,305,Deposit,1344384.11,2025-06-29,Pending
T00710,71,121,Withdrawal,1527594.63,2024-07-31,Completed
T00711,82,383,Withdrawal,2554613.52,2023-05-03,Pending
T00712,357,611,Withdrawal,2874455.42,2024-09-21,Pending
T00713,263,191,Bill Payment,63586.61,2023-07-14,Failed
T00714,481,661,Withdrawal,2775007.97,2022-12-22,Pending
T00715,184,296,Withdrawal,936305.8,2023-11-13,Pending
T00716,245,635,Deposit,1731111.7,2024-05-15,Completed
T00717,393,497,Withdrawal,976447.33,2024-02-25,Pending
T00718,214,576,Bill Payment,40972.52,2023-08-29,Pending
T00719,327,426,Bill Payment,48921.08,2024-09-10,Completed
T00720,256,579,Deposit,1591863.84,2024-02-24,Completed
T00721,382,300,Deposit,550068.41,2024-03-12,Failed
T00722,184,296,Withdrawal,3903920.25,2024-05-15,Failed
T00723,324,508,Deposit,1145641.75,2023-12-11,Pending
T00724,414,557,Transfer,1626359.12,2024-07-20,Completed
T00725,181,452,Withdrawal,4948888.86,2023-10-31,Completed
T00726,241,670,Withdrawal,1489246.97,2023-02-09,Completed
T00727,494,461,Transfer,1046056.64,2024-10-04,Completed
T00728,318,450,Deposit,1551375.48,2022-11-04,Completed
T00729,35,215,Transfer,2583215.56,2025-01-19,Failed
T00730,317,648,Bill Payment,16681.56,2022-12-24,Completed
T00731,300,212,Withdrawal,4027397.03,2024-03-31,Failed
T00732,466,360,Transfer,1790774.63,2023-09-18,Completed
T00733,220,332,Transfer,868355.06,2025-07-10,Pending
T00734,398,527,Deposit,271610.02,2023-01-19,Pending
T00735,341,61,Transfer,2601209.25,2025-07-13,Completed
T00736,358,136,Withdrawal,732070.97,2022-12-06,Pending
T00737,159,254,Bill Payment,48996.93,2022-11-22,Failed
T00738,317,648,Transfer,1883624.56,2023-10-24,Pending
T00739,437,463,Deposit,1267438.71,2023-08-10,Completed
T00740,448,413,Transfer,2084263.5,2022-11-05,Pending
T00741,376,466,Bill Payment,32796.2,2025-05-27,Completed
T00742,119,96,Bill Payment,63520.57,2023-05-29,Failed
T00743,47,367,Deposit,1591458.01,2023-10-10,Pending
T00744,489,224,Bill Payment,82502.28,2023-04-19,Pending
T00745,479,275,Transfer,2485116.68,2024-10-09,Pending
T00746,79,561,Withdrawal,2831144.41,2025-08-09,Pending
T00747,235,352,Deposit,92362.88,2023-03-31,Failed
T00748,82,471,Deposit,248912.24,2025-02-27,Completed
T00749,181,452,Bill Payment,167.53,2023-09-08,Pending
T00750,132,208,Withdrawal,4410856.67,2024-09-26,Pending
T00751,100,163,Transfer,280473.28,2025-09-25,Pending
T00752,54,257,Deposit,744001.61,2023-11-07,Failed
T00753,497,170,Deposit,792984.96,2024-04-30,Pending
T00754,235,240,Bill Payment,65582.97,2023-06-22,Failed
T00755,156,98,Deposit,427235.64,2025-05-03,Completed
T00756,358,136,Withdrawal,2597701.83,2025-05-05,Pending
T00757,213,10,Deposit,1391346.42,2023-03-31,Completed
T00758,117,433,Withdrawal,2389023.51,2023-06-16,Completed
T00759,259,393,Deposit,1461661.38,2024-01-31,Completed
T00760,73,106,Transfer,1103001.29,2023-03-21,Pending
T00761,299,141,Bill Payment,77368.7,2025-03-21,Completed
T00762,223,657,Withdrawal,342989.63,2022-11-13,Failed
T00763,84,9,Withdrawal,2201057,2024-02-01,Failed
T00764,121,219,Withdrawal,4599550.73,2025-03-17,Failed
T00765,135,454,Withdrawal,434353.48,2025-08-22,Completed
T00766,153,144,Deposit,1179353.05,2024-05-10,Pending
T00767,466,360,Bill Payment,31518.92,2024-06-12,Completed
T00768,159,254,Transfer,1934039.39,2023-08-09,Completed
T00769,214,567,Transfer,2337019.47,2023-01-31,Failed
T00770,251,28,Transfer,616734.43,2025-04-11,Failed
T00771,422,522,Withdrawal,3739470.36,2025-09-11,Pending
T00772,74,662,Deposit,1567711.3,2025-06-05,Completed
T00773,45,507,Bill Payment,11363.09,2023-10-17,Pending
T00774,123,654,Deposit,1056808.86,2023-03-12,Completed
T00775,188,370,Transfer,396382.65,2025-09-22,Failed
T00776,440,431,Transfer,1639295.49,2024-01-16,Completed
T00777,476,483,Deposit,33870.46,2025-09-01,Completed
T00778,168,15,Transfer,647620.94,2025-04-24,Completed
T00779,287,408,Transfer,1885897.8,2023-04-11,Failed
T00780,327,426,Bill Payment,70210.88,2025-03-02,Completed
T00781,90,656,Withdrawal,1388061.21,2022-12-07,Pending
T00782,192,81,Withdrawal,4871592.61,2024-03-27,Completed
T00783,434,550,Transfer,1172499.14,2025-01-09,Failed
T00784,224,666,Deposit,620683.9,2024-07-31,Pending
T00785,234,245,Deposit,489337.27,2025-07-28,Pending
T00786,482,119,Bill Payment,61268.45,2024-05-02,Completed
T00787,207,317,Withdrawal,598095.59,2023-01-20,Failed
T00788,299,141,Deposit,328083.35,2024-11-28,Pending
T00789,457,536,Transfer,501305.38,2025-07-06,Completed
T00790,426,276,Deposit,1542974.87,2024-03-18,Completed
T00791,376,344,Bill Payment,27270.86,2022-10-24,Completed
T00792,112,270,Deposit,992547.06,2024-07-18,Failed
T00793,121,369,Deposit,999470.21,2024-11-04,Failed
T00794,496,171,Transfer,472351.29,2023-03-17,Completed
T00795,477,588,Deposit,457194.64,2024-08-08,Failed
T00796,137,3,Deposit,1717448.67,2024-04-19,Completed
T00797,429,251,Deposit,943793.3,2025-06-18,Pending
T00798,378,154,Withdrawal,4655869.23,2024-09-18,Completed
T00799,214,567,Bill Payment,22529.08,2023-05-30,Completed
T00800,404,427,Transfer,814138.25,2024-08-11,Completed
T00801,328,586,Transfer,358643.09,2023-07-05,Failed
T00802,433,54,Withdrawal,1116702.12,2024-12-23,Failed
T00803,97,48,Bill Payment,6985.75,2025-07-11,Pending
T00804,288,290,Transfer,982239.11,2023-11-28,Failed
T00805,68,468,Deposit,738154.26,2025-05-18,Pending
T00806,454,578,Transfer,2218858.17,2025-01-18,Completed
T00807,434,476,Transfer,1775276.96,2024-10-25,Pending
T00808,70,201,Withdrawal,753681.32,2024-09-26,Pending
T00809,226,25,Withdrawal,2708184.45,2024-08-11,Failed
T00810,213,10,Transfer,4885.39,2025-04-12,Failed
T00811,145,386,Transfer,312295.08,2023-11-25,Failed
T00812,493,244,Bill Payment,49253.68,2024-02-17,Completed
T00813,200,146,Transfer,279533.4,2023-10-21,Completed
T00814,472,533,Bill Payment,70114.61,2023-02-16,Pending
